学号,单次消费平均值
51619298,3.7371179799739376
33317870,3.99705911574768
7116197,3.228900724328939
32776323,3.331198926334676
15919283,4.058331117021334
61392460,4.1998373235114
32313962,3.1463817586018807
9712833,3.9192437500000232
36861723,2.91097270562381
37623197,4.073260687342908
37008287,1.9376007522837664
21473903,4.0414901477833025
78724922,4.647040816326581
22222203,2.7979786780384157
22126283,3.7847483073300054
86969703,3.811574952561673
12336796,3.5167908461947976
27927222,4.0583083929733546
38842279,4.41214835333954
42248406,3.6278715596330295
49788431,3.611862262825048
74319871,5.742864693446127
41013317,3.4504159402241843
86219241,2.334716342083095
92222297,2.063210862619865
73222020,3.4571373375483296
26380163,3.5403273809524314
41968199,4.134535603715225
12191479,3.970599099099114
9958823,2.26372247166994
31133242,3.043103837471784
78698982,5.110831932773134
32226127,2.730758317025459
77141020,3.974359861591771
71190439,3.846312292358821
17321234,4.503525835866293
24329176,2.960284487385934
12799206,2.950000000000017
70034696,3.231050087873472
21210489,2.6491803278689328
38238866,4.095462210177738
82339381,3.1154371881102434
21109014,3.3354202440127003
78229190,3.8520060080107466
39443126,2.756861844623088
29281277,3.7811140724946943
42272227,5.314621621621642
22073286,4.622416107382611
56931896,5.072998819362452
14238902,3.706232365145258
86781912,3.9686283833212035
97569297,4.559929443690678
21289709,3.3884255129349223
24612297,4.700360391882477
22291224,3.8076544315129905
31859374,3.3603797468354704
73328037,2.463600133958487
94279225,3.396218848467518
94020193,3.669893199651289
43193423,3.4024815517605633
22032194,3.221759006211198
72913961,2.7477915099409174
11967936,3.4275294985251694
97968238,2.1814841292536613
80863143,4.372610132158627
54237292,3.317451768488809
29896971,1.7225339120998333
62182498,1.1589672943508869
39197221,4.30232704402521
71291223,3.8957167381975015
92188313,3.9126854020297075
92917369,3.848767460969619
19795019,5.205660592255183
68213222,3.019726715002778
90238206,4.097214577910011
92596333,2.39472344437463
39221902,5.686262482168364
39265329,4.43069311445515
63222660,4.751960442117542
67889237,3.6008282036934
63241959,4.278234227701303
39779972,3.6287367436057836
22162022,5.051282051282071
8422408,3.148323119777172
21922227,3.319032258064524
90666242,2.9302824396234666
88187226,3.4956921451214993
39922239,4.271617328519894
48207863,4.532365339578462
93621248,2.903565306822153
99128918,4.120206315789509
87212912,3.1961443598114125
49129284,2.906129797326479
73977939,2.624127525583874
2222811,3.9505878211897714
46233890,3.96082624544352
69272933,3.9109449811004176
32163239,2.9962500000000243
33322296,2.227972255017757
62022396,3.9137156644395907
37372612,6.140509009009023
14622284,3.056542658730167
73793462,3.828458844133122
49090396,3.0532877858338194
97279911,4.314822202948868
32842426,5.205458039718163
11294287,3.3244031830239757
16439231,6.336861391396762
38328302,4.436443791329939
12398669,3.425984324573625
22238067,3.4526341169379444
28269799,3.3248029739777607
11881234,3.292292191435863
12822320,4.517067126725262
38319426,3.355684628975304
62268236,4.074783748361773
32339326,3.6531615925058505
93267531,4.460619019138803
61985226,3.9288213627993223
39392790,4.200754152823958
79591790,2.9297662868828964
59692677,2.995838017373671
27269638,3.1329418064977057
27236289,3.4147816025456166
29740763,5.817344467640936
82446919,3.822866492146683
13964206,4.066065006915699
68394917,4.249648637978722
41692234,4.523769507803166
39329328,3.1710376687988764
19599317,4.375157728706647
43137233,3.282569382273964
82412742,3.406931388438693
22931169,3.3911805555555925
99222277,4.309572534500231
19818229,3.672718223583483
31246683,3.9122785936804707
21932421,3.6060296778863585
27290784,4.093810032017131
29262321,3.776465486086042
11992688,3.990296319401188
12978433,3.8982911051213316
19809294,5.408923076923087
87163274,5.2358987670344215
12382684,4.142882496940033
21908222,3.412251800814341
62849327,4.528285374554084
61689921,4.373550135501377
46722292,3.140276453765559
94228860,2.528553791887189
32629230,4.4862837045720925
39027928,4.343403165735597
48519934,4.2909890883492094
97129370,6.234787524366493
22324638,3.3703484320557404
22332264,4.979405048076947
41731398,3.9579630850363023
32429496,3.2717546090273557
24821301,4.389451601030566
91716987,3.2152534156016324
14126921,3.886083305341051
29049830,4.79785972523502
88677991,3.55246211114069
81296206,3.3604635352287557
99481147,3.6677826495459334
1869639,2.970883720930301
18918829,4.439037520391564
29161423,4.619001869158919
11292098,3.7071369636964073
6732119,3.850970017636732
31293290,3.5266666666667366
32433610,4.34265094339623
27234312,3.7207047900401364
32822921,3.5327268385864548
99141983,4.386948728636959
97153277,4.09639893617026
22317777,4.550998415214021
13914379,3.8895553742607136
33269732,3.3858453852222192
84373228,4.173913940465751
62378476,3.2147469946883387
36216913,4.3107017543859705
85890129,2.3887624466572253
12123961,4.4331977294229175
1641236,4.099272349272376
38132042,2.9014692339891304
48902435,4.022842658655666
23956929,2.739439200444211
2693461,3.521649525316492
92234792,3.7964874012786662
43212983,5.204112922852221
46423269,3.816960056557117
21922911,3.454668769716143
3238209,3.0711938568531068
61269692,3.259458403126761
20689232,4.121377379619305
68721230,3.915964630225122
82227026,3.670648389904312
92379691,3.6407349665924555
23112224,2.971319261213734
82119129,4.169303991811739
4832317,3.0596069469835494
82482309,4.3205490654205745
31361163,2.5657363383760887
73229281,4.183655262018236
28082994,3.198732325694831
36293122,3.483182448036999
38749916,4.471312835529558
21277778,3.6116085059978156
27482993,3.230101921956975
21237919,3.325436046511676
7629892,4.451252354048995
77662349,3.651573802541598
76672893,2.776941219158203
82322231,2.6640170940171655
93123348,3.7138461538462186
12299241,3.5402494714587833
90211198,2.8961174300646193
69242222,4.652289693593323
36826902,4.30369477911647
84221493,3.0322241887905803
88233206,3.7636293136875256
22476784,4.813748493370892
13907327,2.7065221674876985
42112693,3.939125759700832
21782479,4.789692442882297
92662037,3.472646370023456
62923226,3.2015682210708745
41922721,3.78065798492118
98678949,4.238116963915433
29112372,3.9644559784698545
7339637,4.5817290715373
78681094,4.369029649595704
21229191,3.7138400860523713
83326624,3.8887625628140956
46392398,2.907259978425047
79232472,3.5373731343283756
86829992,4.479262463947313
22981292,3.3058208315474014
89262630,3.532847457627188
22919261,3.434091092301525
72700692,2.2964704115350387
22942966,2.681179487179484
31244232,5.444910179640731
22714744,2.294838807785931
46044038,2.931772015126995
92221364,4.590925470925516
82147992,4.876654501216606
64972987,3.260457474226871
99949124,4.642036793692569
43326273,3.2831344410876215
72998392,2.934539306847041
71781999,3.4314752475248103
10238793,4.366157024793435
18318440,4.001228978007796
94360230,4.1299745676501045
42732121,3.9490970464135002
13389422,1.9852210724365231
96633229,3.3777136514983543
30192262,3.264733273056077
33922474,2.5348342267223205
31492301,4.700699373695211
93923644,3.2561638733706286
39718111,2.7738466276563423
61203132,5.033298591005481
43091810,4.566445156124948
69326219,2.887797716150073
79432411,4.124423760719546
97319124,4.306455301455345
83170207,4.77979144192736
66933598,3.3647135624834017
22648032,4.857634164777101
92296812,2.9353897924846057
39959629,4.5938623595505765
16202224,3.418207115181484
71979377,5.11226108174054
30126213,2.4512607696726527
29077929,6.210524344569304
98248048,3.827063543003912
82978942,3.5800571428571875
21872370,4.212140319715831
83121234,3.320992974238893
73622727,3.3765041617122704
9222676,3.520793882010238
26171717,4.099126843657816
18279171,3.7161676034747217
65632299,3.726514568444228
20323221,4.008056133056186
85229817,3.4981744749596175
34292111,3.2052006783493483
93294269,2.910808981851799
38270312,2.964189862291287
38301691,3.8813193343899175
22699357,3.105440364770837
21892774,3.6344953240890634
92679226,2.440752045311585
19198913,3.576690317195362
40233347,2.1302016724053234
48003474,5.39959346000886
63793219,3.582279835390982
62394737,3.3593899204244453
20927212,3.400307904411793
90278212,4.749969378827665
62307497,4.019794437726731
95023239,3.858333333333347
22292302,4.397987186332093
31181323,5.4309379042690775
47189325,3.4643261074458445
14232342,4.7255289421157745
77921680,5.0651570351759245
95297476,4.043728304405941
27682007,3.2633537331701983
17462296,2.984013245033156
21229220,3.4768590831918953
13634924,3.5713814432989897
12179229,3.2957152635181926
53721929,4.631253894081061
49461083,3.600890846793971
20120192,3.6171630252101403
7909317,3.7091325811002136
22124910,3.4169561961812556
95432713,3.6576172332943098
32297314,3.0924426350851784
28192672,3.351581722319846
36923631,4.774414792222646
42318710,4.72496832579188
91366337,3.133899170389298
77270178,2.4469515669515847
70697223,4.225396274076397
32820283,2.71734229907141
93786303,4.3147775852109
82293419,4.612452830188679
33390232,3.835953159041448
77123383,2.3315033368458273
23921493,4.397473333333357
16921733,2.655919589392689
93233727,4.336093425605593
71299948,3.6094939577039846
12230972,4.630186513629848
74401148,3.142310789049974
21138360,3.2062224731790447
14336434,2.771639344262339
39939292,4.248495252008788
11461772,3.657125239791757
69898126,4.8963049732840425
6992322,4.149768019884094
26306611,3.2401005547850765
14332942,4.472221603563489
13979797,3.9789641853933295
33028963,4.019098786828471
70202987,2.936813900617102
69022283,4.95384225759774
37202218,3.4296628571429166
62311127,4.102841348811528
61898121,3.3356162959884266
92123418,3.6997479709525987
97224283,3.6077768629066047
17398191,3.0982288176161084
28929978,3.1027406710567886
12889913,3.9611141304348383
97303264,3.2300187265917777
66393917,4.124178507992933
16386108,2.5744987922705445
38271868,3.0808598130841305
92936723,4.365778974034239
7266626,4.037258687258721
11299815,2.85806998939562
22263631,3.0562474849094876
29819173,5.356297968397364
6797263,3.725934351641286
28127937,3.2917031872510543
36720392,3.823319717786931
27211293,3.475669899069913
26600624,5.243464947622893
42291622,2.970942528735644
10236212,2.729710391822879
63395922,3.970637958532747
42919942,3.53951851851853
67800819,3.2893549476528645
14269232,4.039193976970789
83362002,2.6238249641320275
73563934,3.4078550207962093
46730069,3.349068298460362
51971896,3.457110566448864
32229124,3.4919502074689235
21871082,1.674228443449104
11712029,3.8324632815778554
98203799,2.697612252001423
49172436,2.9737455357142792
33929435,3.9878692743180624
62001204,3.425318401405353
95223767,3.482462751972017
69630112,4.837489044697648
45649204,4.7279385796545395
49243008,3.0329504796474263
29111960,3.6093055555555784
92292473,4.208950020999653
48422128,2.9708094435076395
89149042,4.219256951102642
49534972,2.174229346485841
19293633,4.973818833496287
36690231,3.157714171337085
96232199,4.434360847333872
32229666,3.290917968750004
24489169,2.8487217705510672
33210162,4.14912861332221
19283777,4.383053797468381
42239229,2.6994202898551114
97922782,4.142191576593377
79820322,2.9856661045531556
42622221,3.8869209039548096
62034918,3.016324137931051
68729128,4.161927710843407
39779978,3.5395395044413065
24891318,3.585146865409942
50309992,2.8325627118644836
22242314,3.5099061473487274
27128217,4.554016574585659
82845892,5.280712996389967
24718698,3.2313227377596037
26791216,3.5244822006473173
22139794,4.449542899962566
32843212,2.3830032392411478
92369022,3.0588826139572416
21124827,3.578119476846999
80268692,3.438207417582492
68246192,4.373354971968142
20887242,3.6997823082239516
99282112,3.9651774248057046
62821698,3.5957956956653914
44740992,3.678867239101772
21903941,4.496599264705932
87319124,3.84207197382771
29999160,4.578375000000003
74212683,4.059649220489993
49286808,3.7521207069023257
79822914,3.2549077868853122
32283371,2.372129018961309
9918218,2.6677777777778173
69817260,5.10883508771933
23912991,3.5844083694083575
41917884,4.524749319860119
3022911,3.5878348986653603
4966373,3.603864734299588
62291974,4.327844855566422
1423299,3.542550761421352
71292796,3.498110432852395
22132943,4.16200978393812
31409431,4.189917199849525
24498939,5.407758099352076
12221767,3.4766635687732674
78192192,2.509361277445193
24229024,2.781467486819053
94214928,3.768002336448679
24523819,3.4076928554475017
11298699,2.756921731526058
11993291,4.287411143131662
22849336,3.33630525437865
12377227,3.0350021321961917
21772983,3.6926020671834516
30082267,2.9281725312145657
23233728,3.5715830115830927
22917813,4.698573113207589
30614933,2.99091621172568
21222992,3.958362068965521
24947982,3.3250853326738015
37239111,4.760974973931173
52973603,2.789187227866506
74861229,4.086680026720111
56826949,3.205914467697952
21407996,2.0296158392435153
49263139,3.509437102300566
74102772,2.5235839753467153
59122844,3.1769635523614492
98396246,3.100371991247352
91322627,4.414787096774243
74120946,4.737631703844354
46470103,3.994029475197756
12729982,2.4476527006562776
39169287,2.3800210526315895
14494122,4.111250986582522
21122234,3.020774025974078
13123229,4.357349968414458
43144629,3.502798374809592
48176334,3.7003158310304043
92749237,4.2942590866729455
71307317,3.9041612329579505
39881230,3.8302544333076995
68992161,2.4167790487658105
30288633,3.441772870662506
74994112,1.8006021251476012
27182642,4.016078431372557
16208219,3.1929560308972746
3296718,3.953909738717387
30122711,4.248980597474592
22721362,3.2647830374753477
93403664,2.8830120828538903
73812529,3.1266355421687444
72826629,2.0924189852700406
18116249,2.8399548140424793
33382928,3.6012965722801793
23239923,1.8923603192702942
83020493,3.8573894154818826
9328894,2.757643263757183
24224224,3.6814304000000626
28292721,3.7850404661703374
42222712,2.4974791782343613
83249724,2.158125842696657
39456314,3.443996696944732
96212224,2.966413362701985
83139701,2.4344436201780306
89380491,2.8520691884901894
34164189,3.1412079772080386
33920221,3.5823142489546598
41161710,2.6302971032434552
60311931,5.627771565495205
72208467,6.4712994772218275
78663010,4.9395178197065155
93914372,2.9412520378220273
12923791,2.7462702110167725
46342229,4.050163020163011
28881741,3.463278133233037
80782061,3.111616997792549
18927630,3.8154860830980497
87223229,4.753776881720464
30833623,3.7895638245441514
31163134,3.30443815331011
32319269,3.4907575757576508
76120699,3.756679340937915
12337429,3.6771283783783897
93946133,3.6304417413572465
79968898,2.7307877697842247
22421032,4.660416485900238
17132997,3.6216826322366322
39234306,4.632863924050678
34774439,4.1932558139535185
62277941,3.437445671535532
21271792,4.242403985507186
98992191,4.176852422290705
12139707,4.049619666048273
12321942,3.612407834101413
12393016,4.598277730253823
46411633,2.965721187025552
28033191,3.3057978161324755
83949732,2.6954953820319068
72734212,4.276842105263196
89127118,3.271468198374941
13192062,3.1666256157635844
93441221,3.9269677419355182
27993992,2.6182476832350683
22312012,5.638589241182784
13939289,2.910921866217015
31270326,2.4852161016949617
11294236,5.692004840661594
59399392,3.627074920297631
97116541,3.8880699348646295
22307338,4.113328724507472
63219344,3.327115290669263
83479324,2.70136824673987
13331626,4.46611356932155
72416202,2.5506437167646934
42911238,3.7587389530932076
21833224,4.546818181818194
24842892,4.155329262974305
15223692,4.1420389700765465
86224192,3.6637180156657934
22301126,3.012381465517283
19483973,3.4117597517730607
86213132,2.2589955083707745
1926134,2.4767213983051173
90868274,4.722173694779138
93174626,4.0340445434298875
2921723,3.0881518987342393
78262266,2.6609877835951963
22324214,4.4173649058895
99773391,3.8234393757503455
81220362,3.7912627619559527
17869294,3.4933959670027965
89982317,4.85637583892623
39126127,3.2523723452327133
32221809,3.847994579945813
16782487,2.7565661742538974
74934933,4.210608376643226
10813922,4.069573481687567
37193918,2.3167023238657767
23969999,3.261233217304878
11132144,3.3011017346460823
41921132,3.046750374812639
22803433,5.013885158601529
49284043,3.338505861810968
97158397,2.4302845927380288
33210481,4.674743252139606
62200119,4.1525702933985436
3839927,3.4052634194831453
91126926,3.0609340659341204
17186292,2.7344965934897827
96092086,3.1849778621126026
27347913,2.700613095238099
79799027,3.613273113708839
23373322,1.618214369846936
92229391,3.38104611923517
73544498,3.175767928593467
88224931,2.5368025513034325
67274632,2.639687191307207
93498018,4.262638436482113
64806229,4.564017660044185
14462828,4.276784505453192
39939233,5.443030162413054
5039123,4.0029744866210475
91463292,4.415611267605629
99199514,3.3744823788546716
37314969,2.5248478217625374
12221634,4.687377094972071
92323913,3.7696942094990527
62919722,3.7740397124272844
12296141,2.974262222222253
11204229,4.271436038514457
28242499,4.010747957259603
83249324,3.7929558998808846
41569129,3.928336252189177
87319802,3.3244878563886355
1321270,1.5755183312263072
91924121,3.374462774957697
19497852,2.283089820359339
43808338,3.6058975921975414
12342619,4.428489361702144
33202806,5.691451612903233
11080310,4.722754010695202
29136737,4.525866718027779
12962787,5.255611111111135
81027394,4.2664811594203105
72943366,2.9991943480416947
4626696,5.625869918699219
39767922,4.041880466472353
1329126,2.827575757575786
74623022,4.33054730258016
98243392,3.457745825602973
72099621,4.307983111399837
22393031,3.7857795275590695
87211142,3.3046329294369383
29337992,2.1062887200468206
29221194,3.306621783363339
91279867,1.957725736359339
87039327,3.0757089297887195
99780824,3.9059572113611454
19222071,4.204826472962159
87976321,3.241962840875088
63492332,4.097958418541292
9392239,3.9164430501930916
91967339,4.78362812999472
70961674,3.1574060150375955
88396622,3.3577695652174113
11996722,3.2660932944606516
22621923,4.344800476474144
6921364,4.891229571984481
20381292,4.067471964114158
32126334,2.4704421768708174
42712213,3.0127449693788595
60699812,3.944703641990049
94112683,2.408131014063698
21327928,4.587177456916656
81920633,3.5749704579025656
43219132,2.919399477806799
82911298,2.772585338556315
92918316,3.0478476679504323
67146779,3.2335324989907366
27169273,3.16124737210939
43938369,3.773752338196783
93329223,2.254308222550509
29826972,2.9828436018957563
43939238,2.8554026131875245
78067968,2.6102703433360386
11122377,3.410430148458374
83847178,2.760745650372902
22089532,3.0562098188194486
97230260,2.5377790765634676
73236920,3.5551940095303434
83884116,3.084462659380713
44912157,2.7325681588690993
99841362,4.057048507462712
37904193,5.4155755015839935
88779463,4.792409985597697
40226229,2.9279272097054174
91780834,2.852872829417782
32931961,2.3789194348988674
81329046,5.1305477707006775
21437329,3.7867202141901632
18733992,4.029958289885311
42993230,3.7241532927504335
30613439,2.70120160213618
83038114,5.174963892056252
23442272,3.3516555977229854
19332092,4.788687943262426
18948272,4.351990496304157
66186123,3.0600139508929085
84337964,2.9871654581410927
92124591,4.24620209059237
93823782,5.607930622009607
28946322,4.620548117154868
94952438,3.0360146699267014
92747983,3.3328326670474446
40166643,2.5465361279647007
27371923,3.820898832684881
2742718,4.166300319488904
20273918,3.780323001631361
22199414,5.812501918649305
66809427,3.2962710861201985
62683192,4.094178652535985
91892113,3.5687893700788416
39618937,5.159551201011401
28192714,2.8588054251435127
2992189,2.490722668313788
92138177,4.432166089965401
47817288,4.2190635641316945
19369232,3.9538652678078576
7891960,5.143327556325831
60693060,3.3958754208754725
92242772,4.279307262569862
62796817,5.224869383490087
51713992,4.0022157824342415
96987012,2.4665323955669796
23272973,4.010279898218844
19026840,4.587751677852364
49121362,4.266762873073207
97341236,3.752366695181108
93752994,5.458573596358157
33310188,3.046203337725128
82291299,4.6174115523466215
29424739,3.1194055533828937
20082104,2.5292206477733
4792801,3.0634648405560347
19470481,3.6018066561014557
48278183,3.497400177462353
33114233,4.901296225695824
39295928,3.391206409048072
81732769,3.814414690130104
21814171,3.2293720136519792
29441222,4.707628083491488
22712527,2.9673687893631953
21848811,2.770866209262446
21999137,3.1601158077591123
32993013,3.5351145798738335
43996747,2.544978684531168
13223841,3.9079976750945016
22482799,4.517286726208877
23212682,5.341878001921292
12799328,4.9700851063829985
19681079,4.323845080251248
32080102,3.331274806592711
82304379,3.1867627236812255
5138122,2.6831697108067303
6881243,5.10283790283789
87142398,3.7216115326252397
69329362,3.231512662559898
44108840,2.9548983433735474
20329158,4.7914434137290955
11212338,3.1825888958203548
13463207,3.5665566218810207
91778193,4.194383245382602
71364834,4.262758933979445
90127993,3.8442809271153813
14392696,3.7640044742729732
8328382,4.616925236925272
38771238,3.012985244040924
77141219,4.454412165229302
91222791,4.403236062717796
17400134,4.232825552825593
59131126,3.592613840086068
11172967,5.186899070385154
98294402,4.741401594628736
91117746,3.310680374962234
7893141,3.543705980994995
89730419,3.380780508840063
92993294,4.002933978372275
39214922,4.9000493745885665
47394636,3.917626532536992
46323036,3.3857568859550566
2623391,3.3901029567054253
10279269,3.322024449877799
23435947,2.9517350076884004
71719223,3.68964711274063
29297274,4.997361871577952
91179299,4.757018111254854
31193623,3.894277544796093
24182389,3.842908735968791
24931684,3.888857436953214
32980213,5.262403183023806
94631732,4.264623438027736
90431212,3.510738357843163
92359327,3.6229090214067705
21646091,3.878611623616261
60212326,4.481250000000012
16223736,3.2697131573477347
12323442,2.371470358814406
32032844,4.664160688665717
23173962,3.5867734700416625
24627113,4.369277804525802
92123892,2.95293044007307
18859962,3.3501238296587834
19622681,4.819039207238248
78953699,3.115115243583087
19799281,4.8075646481178875
59996411,3.4848778173191333
99123371,3.3933385044990176
29306140,3.7133164458301393
73889996,3.486666666666713
26318492,3.7317326847348045
21488979,4.489505055880816
39129312,2.1569919590643565
30231231,5.7476548928778675
20128463,4.3546676300578
19121229,2.568210176425497
31346271,2.5794855967078214
22842023,2.314307151979582
60382618,4.429957032368953
23136348,3.8546589861751666
28723469,4.909638434868801
60222726,2.934366391184575
73284683,2.989910714285753
27387424,2.887569018404905
28294829,3.9937125534950755
32419192,2.3718035384209815
96123269,2.8999786400854584
39629126,4.312413149047478
42999792,2.8791191135734393
74921921,3.098390858208965
39799304,5.368169278996888
49029221,3.133656022127288
66713229,5.307064220183522
47929676,3.3025486672656825
39910683,3.009265471370749
37661720,4.371676667843326
73292200,4.464994358781525
36492412,2.5085608032726348
32989823,3.54683114531465
93232668,3.575185551707089
44136829,3.433869327073582
16232131,3.922500967866869
39799267,4.690147849462423
16219953,3.6657326478149117
46326179,4.8130259740260035
99221421,4.498921394799122
32392021,3.6328973950026917
46892944,3.224374120956461
13629095,3.7033152173913426
84189602,4.608238897396642
81313733,3.135267501422883
26323124,5.785180890538007
62391191,4.253286264441663
41972837,3.159588865096376
34163883,4.158153623188427
98209234,3.135282639885277
26708962,3.2009430438842617
95992138,3.434196721311511
29289962,3.466365021328524
20979828,3.879946104850572
10619223,6.258259430840524
30243319,3.775405405405407
20722192,4.15460222016652
31901119,1.9997828661666148
61222129,4.263019413465504
72716992,5.498247182277541
84020486,5.941832319134559
28166193,4.5770000000000355
29297991,3.4613050734312845
29258832,3.7650899742930797
20092871,3.7052547770700457
34948626,4.083792492917882
43227721,2.9369596354166663
41962356,2.3942020202020458
49131023,2.6299532437171425
26613991,4.152670623145431
71483783,3.2123433734940146
19433213,3.7917448405253897
62137862,3.1094705549264114
42399162,4.785100927441347
92241317,4.949437991757296
8929741,4.2312393493416565
76822319,3.332190137716636
2172883,3.4243289902279876
94276280,5.119753972321858
28965983,4.6243051771117205
14929934,5.617810077519421
47912737,4.191177991137433
92228129,3.494681453515812
72281942,2.6465183537263797
79622332,2.7128958051421317
37289294,2.694574365563827
26648087,3.5243276515151747
99812122,4.0133156572704785
94947762,4.688577272727298
43426122,3.1973800000000705
22119827,4.653161881977683
48811033,2.597557272978234
93799522,2.9194573643411386
21912912,4.002172544080681
92341301,3.6595056867891675
63362832,5.317448559670785
19196574,2.445872498836741
21128371,4.610771950500896
28492816,3.458209523809562
22910921,3.6898696643858546
93191491,4.573922902494343
42229217,3.389442542787301
72672071,2.4747637153720947
92762447,2.3356994818652983
30121024,3.0004135893648334
42022631,3.3809885795860377
82090232,4.20302728072753
71493539,4.47900894454388
99972299,3.8000163934427
96699760,2.9597962454213143
80671374,4.366521875000053
19031329,1.716299175866982
26191119,3.817797190818807
29981133,4.120972826086988
23231227,5.226276102088199
31809029,2.3364457019671163
24888692,3.443358778626015
94299722,2.202337305224559
82191462,3.6819560669456135
98268362,4.301318897637832
26295389,2.3843007915567487
82423196,4.169596994535604
29948361,2.8486668506762793
92612208,2.615499818247926
28213989,4.425472203616925
67219319,3.53468263473057
23218761,3.820165175498989
22301496,2.9606924771798155
88416120,3.6283502024292087
28199256,2.232233347845093
74836728,1.9640060240964738
49351309,3.7220390182504954
69626760,3.488727789623327
16977986,5.534094644375126
99212879,4.229407345576014
36402831,3.354687803299949
69199221,4.032544973544995
98936092,3.9852949183303794
72991916,3.0280410145709755
94312482,4.437315301778118
21993210,4.135059288537643
32199329,4.031210702341194
23642293,2.4174207678433834
96992011,3.5892990813202172
69879913,3.65152449091912
31834064,3.8191026561378614
14422942,3.1025582228591917
12272898,4.939562289562347
22391179,3.0313644115975236
81333781,2.6289682539683072
22684768,3.4990856568701663
24624224,3.2287449186992276
32224959,3.5038282478767635
12977889,4.070119798234595
92287332,4.38271472392641
48239274,3.5982883642496826
22423830,3.6004553817847516
11497937,2.877040927200321
82092217,3.0126752336448708
99226354,4.165615808823549
28212389,3.4099009508716733
40223281,4.30117540687165
82127397,3.0207062978222705
22341193,3.367670574090818
12199193,3.9653542094455854
99715667,4.176368402656471
11380232,3.4932601156069625
1924078,3.491535496305889
22417626,4.289178507992938
16869963,3.3232519422863542
28217963,3.3335910049191853
39133393,4.180073732718917
44149597,3.2372546230441497
32692402,8.52637290167869
71281139,3.8748490077653406
17822117,3.2717352320675275
97023124,3.292379702537197
94249273,4.144343991179742
76347397,4.605986440677955
92111031,3.688763112954445
99279221,3.1991410891089966
62183788,2.840340547422066
32061319,3.7421591333582724
87231627,2.9596327212020235
60279744,3.823046291687424
52127920,3.3136025408348977
32027923,4.245845251191782
22393093,3.3371875000000193
46749278,5.213554046406348
12599612,3.2672236704901594
94292992,3.208272297696423
46916777,3.4295831987076384
73923847,2.854935153583606
26712049,3.773688052247448
23922029,5.0591463414634426
32373796,3.8843577981651567
22371923,3.0675210589651085
97947983,3.826934945788189
92174385,3.2194403236682327
32993493,2.236005121638943
39494070,3.6047671433810766
23234216,3.2226954492415505
79328442,3.5274123989218573
19249831,3.396749275828807
33984109,3.863462955382751
22262991,3.0138911290322965
63999617,3.8852071220930293
13722909,3.9842587209302276
61329121,4.266484474691553
42012943,4.410290030211515
17923227,3.3865635036496715
8526749,3.498618042226489
31173294,2.76124777183602
91249132,4.269124870287132
27974829,3.4583562043796143
23013263,5.003172205438084
94127193,5.724401805869107
17144772,3.5883883686545675
12911833,3.020262467191598
9169941,2.4400644468313843
82496277,5.621569506726498
99242043,3.347746875000054
42169370,4.162190319934428
11476774,3.169800743889529
16338499,3.59446381657515
23323917,4.356436631944461
27119612,2.858615471912299
33292732,3.0175395033861054
73596492,2.4313162467420137
27031481,3.3184157212318324
49749797,3.7216746520647486
29999757,4.311375174337569
79982491,2.502774813233787
23334176,3.3657768733541453
23582292,3.222232980332899
23072613,4.044470515591296
82803668,4.374610066371715
28149947,3.706548757170229
87390366,4.836832818703177
11222063,2.5783156815852557
9827702,3.6074750472080006
13259722,2.5707698249227793
98127026,3.458548966756525
25392999,3.5493052555795663
12988439,4.207480141218103
92433768,4.851800966962177
92913129,3.4968198037466762
79682322,3.3571854419410982
63392121,2.5602818003914205
32028281,3.709539242483431
31999800,3.641659983961549
41420294,3.8548843813388167
74949773,2.352192066805855
31947375,2.9223309203723375
37467031,4.698322580645201
42219738,3.282424677187974
28623230,2.7113797735560206
13822162,4.180177631578945
7647191,5.029793601651198
36831811,1.6690133843212418
24357498,4.422549867021292
3495937,2.596881463802673
62314234,3.677387983706711
49665799,3.7695068175225415
92272098,4.194461583236366
11192237,2.8876046088538674
17167133,3.4041999141999124
93261083,4.111762536873176
53917447,3.808361027190387
98737223,4.000067164179158
82216111,3.867743801652934
22284379,3.6644042397661027
47119903,4.53403598971727
21906689,4.108820068132544
62323278,5.239378757515075
42343262,2.1821004039238994
61924231,4.757097665847676
29824003,2.536121103117541
97192819,4.84457304526751
1034979,3.4453793340199264
24219922,3.747211874272439
29221022,5.5034396597554585
43921819,4.624698022447911
21114402,4.273736730360921
21922870,2.896193103448329
79131872,3.893002582073077
79324679,4.2802931745304855
39221728,3.865581460674253
24801022,3.332480752780196
82929433,3.6327861771058654
39333927,3.376848354020505
46326193,3.661970534070018
22399296,4.153455549974928
24489210,2.7803196347032477
67529329,2.8645049645390337
22819279,3.339392491467638
6339222,1.9333234819990193
61934927,3.257422931314259
43106909,3.7754889298893177
47602921,4.493353413654625
89876892,5.015267371117574
95798692,4.4414457295373895
35639988,3.760171846435158
12321183,4.214094292804046
66624924,3.381408016443995
79232596,3.6840728476821636
22297796,5.6811472275334065
77769892,8.190645994832067
16910281,3.6771690590112094
36391206,3.195107973421926
70110113,4.422843086483695
12972791,5.2509615384615635
12210894,2.9357519335434783
92529872,3.2962688941925498
29812123,3.7444874715262046
13922312,2.9161679920477144
29987619,3.523987951807274
72322209,4.024806609087575
16932311,4.143322696449931
83791048,3.068573913043535
99563792,2.6722916666667027
42214108,3.0770641344956644
21632224,3.4630172777075567
88591978,3.5500967741935883
